job_id,job_title,company_name,location,salary_min_usd,salary_max_usd,tech_stack,source,description,date_posted
OGWIP_108889,Data Engineer,Stark Industries,"Bengaluru, India",43248,56648,"Rust, WebAssembly, System Architecture",USAJOBS,"We are Stark Industries, looking for a Data Engineer based in Bengaluru, India. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $43,248 and $56,648.",2026-08-04 16:00:00
OGWIP_108894,Product Manager,Wayne Enterprises,"Paris, France",85490,110841,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are Wayne Enterprises, looking for a Product Manager based in Paris, France. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $85,490 and $110,841.",2026-08-04 08:00:00
OGWIP_108897,AI Researcher,CyberDyne,"San Francisco, CA, USA",126742,215268,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are CyberDyne, looking for a AI Researcher based in San Francisco, CA, USA. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $126,742 and $215,268.",2026-08-02 05:00:00
OGWIP_108899,Product Manager,European Space Agency,Remote - US Only,82125,95019,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are European Space Agency, looking for a Product Manager based in Remote - US Only. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $82,125 and $95,019.",2026-08-04 07:00:00
OGWIP_108900,Backend Developer,European Space Agency,Singapore,91236,122836,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are European Space Agency, looking for a Backend Developer based in Singapore. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $91,236 and $122,836.",2026-08-03 09:00:00
OGWIP_108902,Lead Data Scientist,TechNova,"Austin, TX, USA",169267,208227,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are TechNova, looking for a Lead Data Scientist based in Austin, TX, USA. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $169,267 and $208,227.",2026-08-04 11:00:00
OGWIP_108905,AI Researcher,Quantum Data,"New York, NY, USA",144631,209494,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are Quantum Data, looking for a AI Researcher based in New York, NY, USA. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $144,631 and $209,494.",2026-08-05 03:00:00
OGWIP_108906,Data Engineer,Initech,"Amsterdam, Netherlands",86751,113971,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are Initech, looking for a Data Engineer based in Amsterdam, Netherlands. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $86,751 and $113,971.",2026-08-04 05:00:00
OGWIP_108914,Data Scientist,Umbrella Corp,Singapore,111789,160377,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are Umbrella Corp, looking for a Data Scientist based in Singapore. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $111,789 and $160,377.",2026-08-02 06:00:00
OGWIP_108921,Cloud Architect,CyberDyne,"London, UK",108678,170616,"C++, CUDA, Computer Vision",USAJOBS,"We are CyberDyne, looking for a Cloud Architect based in London, UK. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $108,678 and $170,616.",2026-08-01 21:00:00
OGWIP_108923,Frontend Developer,Stark Industries,"London, UK",75711,96833,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are Stark Industries, looking for a Frontend Developer based in London, UK. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $75,711 and $96,833.",2026-08-02 23:00:00
OGWIP_108931,AI Researcher,Globex,"Paris, France",103520,129197,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are Globex, looking for a AI Researcher based in Paris, France. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $103,520 and $129,197.",2026-08-01 15:00:00
OGWIP_108932,Cloud Architect,CyberDyne,"Bengaluru, India",54687,85623,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are CyberDyne, looking for a Cloud Architect based in Bengaluru, India. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $54,687 and $85,623.",2026-08-05 04:00:00
OGWIP_108940,Backend Developer,GlobalSystems Inc,"Toronto, Canada",94308,121559,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are GlobalSystems Inc, looking for a Backend Developer based in Toronto, Canada. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $94,308 and $121,559.",2026-08-03 10:00:00
OGWIP_108943,Senior Data Scientist,AI Solutions LLC,"New York, NY, USA",210468,287609,"Rust, WebAssembly, System Architecture",USAJOBS,"We are AI Solutions LLC, looking for a Senior Data Scientist based in New York, NY, USA. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $210,468 and $287,609.",2026-08-02 22:00:00
OGWIP_108953,Frontend Developer,European Space Agency,"Bengaluru, India",36772,55486,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are European Space Agency, looking for a Frontend Developer based in Bengaluru, India. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $36,772 and $55,486.",2026-08-04 13:00:00
OGWIP_108956,Software Engineer,Department of Defense,"Seattle, WA, USA",114820,156452,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are Department of Defense, looking for a Software Engineer based in Seattle, WA, USA. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $114,820 and $156,452.",2026-08-05 00:00:00
OGWIP_108966,Full Stack Developer,European Space Agency,"London, UK",75332,93417,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are European Space Agency, looking for a Full Stack Developer based in London, UK. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $75,332 and $93,417.",2026-08-02 18:00:00
OGWIP_108971,Cloud Architect,Stark Industries,"Paris, France",134186,182944,"C++, CUDA, Computer Vision",USAJOBS,"We are Stark Industries, looking for a Cloud Architect based in Paris, France. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $134,186 and $182,944.",2026-08-02 23:00:00
OGWIP_108979,Senior Data Scientist,TechNova,"San Francisco, CA, USA",211047,306706,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are TechNova, looking for a Senior Data Scientist based in San Francisco, CA, USA. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $211,047 and $306,706.",2026-08-04 07:00:00
OGWIP_108995,Technical Program Manager,Quantum Data,"Paris, France",85681,106247,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are Quantum Data, looking for a Technical Program Manager based in Paris, France. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $85,681 and $106,247.",2026-08-02 05:00:00
OGWIP_108996,Technical Program Manager,Globex,"Sydney, Australia",93568,114690,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are Globex, looking for a Technical Program Manager based in Sydney, Australia. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $93,568 and $114,690.",2026-08-04 10:00:00
OGWIP_108999,Full Stack Developer,Umbrella Corp,Remote - US Only,74928,122128,"Rust, WebAssembly, System Architecture",USAJOBS,"We are Umbrella Corp, looking for a Full Stack Developer based in Remote - US Only. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $74,928 and $122,128.",2026-08-04 02:00:00
OGWIP_109004,Senior Data Scientist,HealthAI,Remote - EMEA,141837,217184,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are HealthAI, looking for a Senior Data Scientist based in Remote - EMEA. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $141,837 and $217,184.",2026-08-04 07:00:00
OGWIP_109007,Backend Developer,FinTech Innovations,"Austin, TX, USA",86674,113191,"Rust, WebAssembly, System Architecture",USAJOBS,"We are FinTech Innovations, looking for a Backend Developer based in Austin, TX, USA. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $86,674 and $113,191.",2026-08-04 06:00:00
OGWIP_109008,Technical Program Manager,Umbrella Corp,"Sydney, Australia",90478,127042,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Umbrella Corp, looking for a Technical Program Manager based in Sydney, Australia. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $90,478 and $127,042.",2026-08-03 06:00:00
OGWIP_109014,NLP Engineer,HealthAI,"New York, NY, USA",114755,168275,"Rust, WebAssembly, System Architecture",USAJOBS,"We are HealthAI, looking for a NLP Engineer based in New York, NY, USA. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $114,755 and $168,275.",2026-08-03 03:00:00
OGWIP_109020,Machine Learning Engineer,EduTech Global,"Berlin, Germany",84328,132852,"TypeScript, Angular, Firebase",USAJOBS,"We are EduTech Global, looking for a Machine Learning Engineer based in Berlin, Germany. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $84,328 and $132,852.",2026-08-01 12:00:00
OGWIP_109024,Analytics Engineer,Federal Bureau of Investigation,Singapore,90886,135162,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are Federal Bureau of Investigation, looking for a Analytics Engineer based in Singapore. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $90,886 and $135,162.",2026-08-03 21:00:00
OGWIP_109025,Machine Learning Engineer,NASA,Remote - US Only,100843,140709,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are NASA, looking for a Machine Learning Engineer based in Remote - US Only. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $100,843 and $140,709.",2026-08-01 06:00:00
OGWIP_109026,Data Scientist,FinTech Innovations,"Amsterdam, Netherlands",79631,127001,"C++, CUDA, Computer Vision",USAJOBS,"We are FinTech Innovations, looking for a Data Scientist based in Amsterdam, Netherlands. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $79,631 and $127,001.",2026-08-04 15:00:00
OGWIP_109030,Staff Engineer,Department of Defense,Remote - EMEA,116530,153413,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Department of Defense, looking for a Staff Engineer based in Remote - EMEA. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $116,530 and $153,413.",2026-08-01 17:00:00
OGWIP_109036,AI Researcher,TechNova,"Bengaluru, India",38632,59160,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are TechNova, looking for a AI Researcher based in Bengaluru, India. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $38,632 and $59,160.",2026-08-04 02:00:00
OGWIP_109039,Software Engineer,Globex,"Seattle, WA, USA",105094,176398,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are Globex, looking for a Software Engineer based in Seattle, WA, USA. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $105,094 and $176,398.",2026-08-02 14:00:00
OGWIP_109047,Software Engineer,HealthAI,"Berlin, Germany",68389,96376,"TypeScript, Angular, Firebase",USAJOBS,"We are HealthAI, looking for a Software Engineer based in Berlin, Germany. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $68,389 and $96,376.",2026-08-03 01:00:00
OGWIP_109051,Staff Engineer,Quantum Data,Remote - Global,126001,162252,"C++, CUDA, Computer Vision",USAJOBS,"We are Quantum Data, looking for a Staff Engineer based in Remote - Global. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $126,001 and $162,252.",2026-08-02 06:00:00
OGWIP_109055,Cloud Architect,Federal Bureau of Investigation,"Austin, TX, USA",138839,173933,"Rust, WebAssembly, System Architecture",USAJOBS,"We are Federal Bureau of Investigation, looking for a Cloud Architect based in Austin, TX, USA. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $138,839 and $173,933.",2026-08-02 21:00:00
OGWIP_109057,Backend Developer,Wayne Enterprises,"Austin, TX, USA",84556,133010,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are Wayne Enterprises, looking for a Backend Developer based in Austin, TX, USA. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $84,556 and $133,010.",2026-08-03 02:00:00
OGWIP_109058,Analytics Engineer,Initech,"Berlin, Germany",66062,98179,"C++, CUDA, Computer Vision",USAJOBS,"We are Initech, looking for a Analytics Engineer based in Berlin, Germany. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $66,062 and $98,179.",2026-08-01 12:00:00
OGWIP_109064,AI Researcher,Quantum Data,Remote - EMEA,99547,118061,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Quantum Data, looking for a AI Researcher based in Remote - EMEA. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $99,547 and $118,061.",2026-08-04 07:00:00
